SpecieKey,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
8249,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,XX
8250,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,US
8251,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,
8252,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,IT
8253,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,GY
8254,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,
8255,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,
8256,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,XX
8257,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,HU
8258,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,NL
8259,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,ZA
8260,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,
8261,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,SR
8262,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,GY
8263,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,HU
8264,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,PT
8265,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,
8266,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,HU
8267,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,PT
8268,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,ZA
8269,II,Platycercus spp.,Aves,Psittaciformes,Psittacidae,Platycercus,
8270,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,
8271,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,BE
8272,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8273,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,CZ
8274,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,
8275,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8276,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,CZ
8277,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,
8278,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,CZ
8279,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,BE
8280,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8281,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,SK
8282,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,
8283,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,SK
8284,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,BE
8285,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,CZ
8286,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,AT
8287,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8288,II,Platycercus eximius,Aves,Psittaciformes,Psittacidae,Platycercus,XX
8289,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,
8290,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,BE
8291,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8292,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,CZ
8293,II,Platycercus icterotis,Aves,Psittaciformes,Psittacidae,Platycercus,SK
8294,II,Platycercus venustus,Aves,Psittaciformes,Psittacidae,Platycercus,
8295,II,Platycercus venustus,Aves,Psittaciformes,Psittacidae,Platycercus,NL
8296,II,Poicephalus spp.,Aves,Psittaciformes,Psittacidae,Poicephalus,
8297,II,Poicephalus cryptoxanthus,Aves,Psittaciformes,Psittacidae,Poicephalus,
8298,II,Poicephalus flavifrons,Aves,Psittaciformes,Psittacidae,Poicephalus,
8299,II,Poicephalus flavifrons,Aves,Psittaciformes,Psittacidae,Poicephalus,SK
8300,II,Poicephalus fuscicollis,Aves,Psittaciformes,Psittacidae,Poicephalus,GB
8301,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,
8302,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,XX
8303,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,
8304,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,CZ
8305,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,DE
8306,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,NL
8307,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,PT
8308,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,XX
8309,II,Poicephalus robustus,Aves,Psittaciformes,Psittacidae,Poicephalus,
8310,II,Poicephalus robustus,Aves,Psittaciformes,Psittacidae,Poicephalus,PT
8311,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,
8312,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,
8313,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,PT
8314,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,
8315,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CA
8316,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,DE
8317,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CZ
8318,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NL
8319,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,IT
8320,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,US
8321,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CH
8322,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,
8323,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,BE
8324,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,NL
8325,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,CZ
8326,II,Polytelis alexandrae,Aves,Psittaciformes,Psittacidae,Polytelis,XX
8327,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,
8328,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,BE
8329,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,NL
8330,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,CZ
8331,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,SK
8332,II,Polytelis anthopeplus,Aves,Psittaciformes,Psittacidae,Polytelis,SI
8333,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,
8334,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,CZ
8335,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,SK
8336,II,Polytelis swainsonii,Aves,Psittaciformes,Psittacidae,Polytelis,BE
8337,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,
8338,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,SK
8339,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,ZA
8340,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,DE
8341,II,Primolius auricollis,Aves,Psittaciformes,Psittacidae,Primolius,PT
8342,II,Prioniturus discurus,Aves,Psittaciformes,Psittacidae,Prioniturus,
8343,II,Prioniturus platurus,Aves,Psittaciformes,Psittacidae,Prioniturus,
8344,II,Prosopeia personata,Aves,Psittaciformes,Psittacidae,Prosopeia,
8345,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,
8346,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,SK
8347,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,BE
8348,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,NL
8349,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,FR
8350,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,CZ
8351,II,Psephotus haematonotus,Aves,Psittaciformes,Psittacidae,Psephotus,SI
8352,II,Psephotus varius,Aves,Psittaciformes,Psittacidae,Psephotus,
8353,II,Psephotus varius,Aves,Psittaciformes,Psittacidae,Psephotus,BE
8354,II,Psephotus varius,Aves,Psittaciformes,Psittacidae,Psephotus,NL
8355,II,Psephotus varius,Aves,Psittaciformes,Psittacidae,Psephotus,PT
8356,II,Psilopsiagon aurifrons,Aves,Psittaciformes,Psittacidae,Psilopsiagon,
8357,II,Psilopsiagon aymara,Aves,Psittaciformes,Psittacidae,Psilopsiagon,
8358,II,Psilopsiagon aymara,Aves,Psittaciformes,Psittacidae,Psilopsiagon,NL
8359,II,Psittacidae spp.,Aves,Psittaciformes,Psittacidae,,
8360,II,Psittacidae spp.,Aves,Psittaciformes,Psittacidae,,XX
8361,II,Psittacidae spp.,Aves,Psittaciformes,Psittacidae,,CU
8362,II,Psittacula alexandri,Aves,Psittaciformes,Psittacidae,Psittacula,
8363,II,Psittacula alexandri,Aves,Psittaciformes,Psittacidae,Psittacula,BE
8364,II,Psittacula columboides,Aves,Psittaciformes,Psittacidae,Psittacula,
8365,II,Psittacula columboides,Aves,Psittaciformes,Psittacidae,Psittacula,IT
8366,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,
8367,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,NL
8368,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,BE
8369,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,XX
8370,II,Psittacula cyanocephala,Aves,Psittaciformes,Psittacidae,Psittacula,PT
8371,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,
8372,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,NL
8373,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,BE
8374,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,PT
8375,II,Psittacula derbiana,Aves,Psittaciformes,Psittacidae,Psittacula,CZ
8376,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,
8377,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,CZ
8378,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,MU
8379,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,SI
8380,II,Psittacula eupatria,Aves,Psittaciformes,Psittacidae,Psittacula,XX
8381,II,Psittacula himalayana,Aves,Psittaciformes,Psittacidae,Psittacula,
8382,II,Psittacula longicauda,Aves,Psittaciformes,Psittacidae,Psittacula,
8383,II,Psittaculirostris desmarestii,Aves,Psittaciformes,Psittacidae,Psittaculirostris,
8384,II,Psittaculirostris salvadorii,Aves,Psittaciformes,Psittacidae,Psittaculirostris,
8385,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NL
8386,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,XX
8387,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,
8388,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GB
8389,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZA
8390,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AE
8391,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CA
8392,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,JO
8393,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CD
8394,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BE
8395,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PH
8396,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CM
8397,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ZW
8398,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SA
8399,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GA
8400,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CZ
8401,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,AT
8402,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,JM
8403,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,DE
8404,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,SY
8405,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ES
8406,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BH
8407,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,FR
8408,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CG
8409,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BM
8410,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,IL
8411,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,US
8412,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,JE
8413,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,ML
8414,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,BG
8415,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,IT
8416,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,PT
8417,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,NO
8418,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GR
8419,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CF
8420,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GN
8421,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,GH
8422,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,UG
8423,II,Psittacus erithacus,Aves,Psittaciformes,Psittacidae,Psittacus,CH
8424,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,
8425,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,CI
8426,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,ML
8427,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,CA
8428,II,Psittacus erithacus timneh,Aves,Psittaciformes,Psittacidae,Psittacus,SA
8429,II,Psittinus cyanurus,Aves,Psittaciformes,Psittacidae,Psittinus,
8430,II,Psittrichas fulgidus,Aves,Psittaciformes,Psittacidae,Psittrichas,
8431,II,Purpureicephalus spurius,Aves,Psittaciformes,Psittacidae,Purpureicephalus,
8432,II,Purpureicephalus spurius,Aves,Psittaciformes,Psittacidae,Purpureicephalus,BE
8433,II,Purpureicephalus spurius,Aves,Psittaciformes,Psittacidae,Purpureicephalus,NL
8434,II,Purpureicephalus spurius,Aves,Psittaciformes,Psittacidae,Purpureicephalus,CZ
8435,II,Purpureicephalus spurius,Aves,Psittaciformes,Psittacidae,Purpureicephalus,XX
8436,II,Pyrrhura egregia,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8437,II,Pyrrhura frontalis,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8438,II,Pyrrhura frontalis,Aves,Psittaciformes,Psittacidae,Pyrrhura,RS
8439,II,Pyrrhura griseipectus,Aves,Psittaciformes,Psittacidae,Pyrrhura,CZ
8440,II,Pyrrhura griseipectus,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8441,II,Pyrrhura hoffmanni,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8442,II,Pyrrhura lepida,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8443,II,Pyrrhura lepida,Aves,Psittaciformes,Psittacidae,Pyrrhura,NL
8444,II,Pyrrhura leucotis,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8445,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8446,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,NL
8447,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,TW
8448,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,ZA
8449,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,CA
8450,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,DE
8451,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,IT
8452,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,XX
8453,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,US
8454,II,Pyrrhura perlata,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8455,II,Pyrrhura perlata,Aves,Psittaciformes,Psittacidae,Pyrrhura,BE
8456,II,Pyrrhura perlata,Aves,Psittaciformes,Psittacidae,Pyrrhura,PH
8457,II,Pyrrhura perlata,Aves,Psittaciformes,Psittacidae,Pyrrhura,NL
8458,II,Pyrrhura picta,Aves,Psittaciformes,Psittacidae,Pyrrhura,SR
8459,II,Pyrrhura picta,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8460,II,Pyrrhura rhodocephala,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8461,II,Pyrrhura rhodocephala,Aves,Psittaciformes,Psittacidae,Pyrrhura,NL
8462,II,Pyrrhura rupicola,Aves,Psittaciformes,Psittacidae,Pyrrhura,
8463,II,Pyrrhura rupicola,Aves,Psittaciformes,Psittacidae,Pyrrhura,CA
8464,II,Tanygnathus lucionensis,Aves,Psittaciformes,Psittacidae,Tanygnathus,
8465,II,Tanygnathus lucionensis,Aves,Psittaciformes,Psittacidae,Tanygnathus,PH
8466,II,Tanygnathus megalorynchos,Aves,Psittaciformes,Psittacidae,Tanygnathus,FR
8467,II,Tanygnathus sumatranus,Aves,Psittaciformes,Psittacidae,Tanygnathus,
8468,II,Triclaria malachitacea,Aves,Psittaciformes,Psittacidae,Triclaria,
8469,II,Pteropodidae spp.,Mammalia,Chiroptera,Pteropodidae,,
8470,II,Pteropus spp.,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8471,II,Pteropus spp.,Mammalia,Chiroptera,Pteropodidae,Pteropus,NC
8472,II,Pteropus alecto,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8473,II,Pteropus capistratus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8474,II,Pteropus conspicillatus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8475,II,Pteropus giganteus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8476,II,Pteropus lylei,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8477,II,Pteropus ornatus,Mammalia,Chiroptera,Pteropodidae,Pteropus,NC
8478,II,Pteropus ornatus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8479,II,Pteropus poliocephalus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8480,II,Pteropus rayneri,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8481,II,Pteropus rufus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8482,II,Pteropus rufus,Mammalia,Chiroptera,Pteropodidae,Pteropus,MG
8483,II,Pteropus seychellensis,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8484,II,Pteropus vampyrus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8485,II,Pteropus vampyrus,Mammalia,Chiroptera,Pteropodidae,Pteropus,XX
8486,II,Pteropus vetulus,Mammalia,Chiroptera,Pteropodidae,Pteropus,NC
8487,II,Pteropus vetulus,Mammalia,Chiroptera,Pteropodidae,Pteropus,
8488,II,Pycnonotus zeylanicus,Aves,Passeriformes,Pycnonotidae,Pycnonotus,ID
8489,II,Pycnonotus zeylanicus,Aves,Passeriformes,Pycnonotidae,Pycnonotus,MY
8490,II,Pycnonotus zeylanicus,Aves,Passeriformes,Pycnonotidae,Pycnonotus,TH
8491,II,Antaresia childreni,Reptilia,Serpentes,Pythonidae,Antaresia,
8492,II,Antaresia maculosa,Reptilia,Serpentes,Pythonidae,Antaresia,
8493,II,Antaresia perthensis,Reptilia,Serpentes,Pythonidae,Antaresia,
8494,II,Apodora papuana,Reptilia,Serpentes,Pythonidae,Apodora,
8495,II,Aspidites spp.,Reptilia,Serpentes,Pythonidae,Aspidites,XX
8496,II,Aspidites melanocephalus,Reptilia,Serpentes,Pythonidae,Aspidites,
8497,II,Aspidites melanocephalus,Reptilia,Serpentes,Pythonidae,Aspidites,DK
8498,II,Aspidites ramsayi,Reptilia,Serpentes,Pythonidae,Aspidites,
8499,II,Bothrochilus boa,Reptilia,Serpentes,Pythonidae,Bothrochilus,
8500,II,Leiopython albertisii,Reptilia,Serpentes,Pythonidae,Leiopython,
8501,II,Liasis fuscus,Reptilia,Serpentes,Pythonidae,Liasis,
8502,II,Liasis mackloti,Reptilia,Serpentes,Pythonidae,Liasis,
8503,II,Liasis olivaceus,Reptilia,Serpentes,Pythonidae,Liasis,
8504,II,Morelia amethistina,Reptilia,Serpentes,Pythonidae,Morelia,
8505,II,Morelia amethistina,Reptilia,Serpentes,Pythonidae,Morelia,XX
8506,II,Morelia boeleni,Reptilia,Serpentes,Pythonidae,Morelia,
8507,II,Morelia boeleni,Reptilia,Serpentes,Pythonidae,Morelia,ID
8508,II,Morelia boeleni,Reptilia,Serpentes,Pythonidae,Morelia,SE
8509,II,Morelia bredli,Reptilia,Serpentes,Pythonidae,Morelia,
8510,II,Morelia carinata,Reptilia,Serpentes,Pythonidae,Morelia,
8511,II,Morelia clastolepis,Reptilia,Serpentes,Pythonidae,Morelia,
8512,II,Morelia nauta,Reptilia,Serpentes,Pythonidae,Morelia,
8513,II,Morelia spilota,Reptilia,Serpentes,Pythonidae,Morelia,
8514,II,Morelia spilota,Reptilia,Serpentes,Pythonidae,Morelia,ID
8515,II,Morelia spilota,Reptilia,Serpentes,Pythonidae,Morelia,NL
8516,II,Morelia spilota,Reptilia,Serpentes,Pythonidae,Morelia,RU
8517,II,Morelia spilota,Reptilia,Serpentes,Pythonidae,Morelia,DE
8518,II,Morelia tracyae,Reptilia,Serpentes,Pythonidae,Morelia,
8519,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,
8520,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,ID
8521,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,DK
8522,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,NL
8523,II,Morelia viridis,Reptilia,Serpentes,Pythonidae,Morelia,US
8524,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,RU
8525,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,XX
8526,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,IT
8527,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,CN
8528,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,ID
8529,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,
8530,II,Python anchietae,Reptilia,Serpentes,Pythonidae,Python,
8531,II,Python anchietae,Reptilia,Serpentes,Pythonidae,Python,FR
8532,II,Python anchietae,Reptilia,Serpentes,Pythonidae,Python,VN
8533,II,Python anchietae,Reptilia,Serpentes,Pythonidae,Python,XX
8534,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,VN
8535,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,
8536,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,LA
8537,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,XX
8538,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,ID
8539,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,CN
8540,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,US
8541,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,TH
8542,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,XV
8543,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,SG
8544,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,CH
8545,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,ES
8546,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,CZ
8547,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,IT
8548,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,BN
8549,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,ZW
8550,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,MY
8551,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,SA
8552,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,UA
8553,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,ZA
8554,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,DE
8555,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,ID
